url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031105431334656,MAINTANANCE INCHARGE,Kovai racks India Private limited,Manufacturing,Maintenance Technician,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,20-50,2,2 Years,Regular,30-04-2025,"Installs, repairs, and maintains machinery and mechanical equipment by completing preventive maintenance. Locates sources of problems by observing mechanical devices in operation. Dismantles machinery and removes/replaces defective parts. Determines changes in requirements of parts by inspecting and measuring various instruments. Maintains inventories of equipment parts and supplies by checking stock and placing orders. Trains production workers on routine preventive maintenance. Provides mechanical maintenance information by answering questions and requests. Prepares maintenance reports by collecting, analyzing, and summarizing information and trends. Maintains a safe and clean work environment by complying with procedures, rules, and regulations.","Maintenance Executive, Maintenance of Machinery - Technician, Maintenance Supervisor/ In charge - Water - Life Sciences, Maintenance Supervisor/In charge - Electricity - Life Sciences, Maintenance Technician, Maintenance Technician- Service Workshop",Time Management and Punctuality,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240130104241139.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031105334434139,WELDER (MIG / TIG / ITI   ),Kovai racks India Private limited,Manufacturing,Welder,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,20-50,10,1 Year,Regular,30-04-2025,"Read blueprints and drawings and take or read measurements to plan layout and procedures Determine the appropriate welding equipment or method based on requirements Set up components for welding according to specifications (e.g. cut material with powered saws to match measurements) Operate angle grinders to prepare the parts that must be welded Align components using calipers, rulers etc. and clamp pieces Weld components using manual or semi-automatic welding equipment in various positions (vertical, horizontal or overhead) Repair machinery and other components by welding pieces and filling gaps Test and inspect welded surfaces and structure to discover flaws Maintain equipment in a condition that does not compromise safety","Welding Assistant, Welding Machine Setter /Master Welder, Welding Operator, Welding Supervisor",Time management and Punctuality,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240130104241139.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031105265334869,Machine Operators,Kovai racks India Private limited,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Coimbatore,Male,18-48,10,1 Year,Regular,30-04-2025,"Set up machines (calibration, cleaning etc.) to start a production cycle Control and adjust machine settings (e.g. speed) Feed raw material or parts to semi-automated machines Inspect parts with precision and measuring tools Test operation of machines periodically Fix issues that might occur during the shift Check output to spot any machine-related mistakes or flaws Keep records of approved and defective units or final products Maintain activity logs","Cutting, Sanding and Planing, Diamond Processing - Laser Sawing Machine Operator, Grinding Operator, Operator - Plate Bending Machine, Pressing Machine Operator, Resistance Spot Welding Machine Operator","Timing Management, Smart Worker",11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240130104241139.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031106192816590,Business Development & Marketing Executive,Freedom Diagnostics,Healthcare,Marketing Executive,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,23-30,2,3 Years,Regular,30-04-2025,"sales, communication, negotiation, marketing, data analysis",Marketing and Social Media manager,N/A,13,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200630230941370.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031209263734263,Machine Operator,JAYACHANDRAN INDUSTRIES P LTD,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Coimbatore,Male,18-40,30,Fresher,Regular,30-04-2025,Machine operator,Accessory Fitter,N/A,8,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031106260906746,Debt Recovery Officers,Integral Associates,"Banking, Financial Services and Insurance",Debt Recovery Agent,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,All,18-40,50,Fresher,Regular,30-04-2025,Representing and working behalf leading NBFCs & MFIs and collecting Loan pending dues. Visiting Default and Deliquent customers and follownig regulary in the given COC Manner. Reporting superiors on time to time. Join us for bright future and career,Debt Recovery Agent,"Negotiation skills, Excellent communication skills",8,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031209355234661,Assembly  Engineer,JAYACHANDRAN INDUSTRIES P LTD,Manufacturing,Production Assistant,"~15,000 p.m |",Job Fair,,Coimbatore,Male,18-40,30,Fresher,Regular,30-04-2025,Technical work,Accessory Fitter,N/A,8,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031107141604359,TECHNICIAN,Simms Technologies,Automotive,Technician,"~15,000 p.m |",Job Fair,,Thoothukudi,Male,18-25,10,1 Year,Regular,30-04-2025,TECHNICIAN,Automotive Engine Repair Technician Level 4,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201219204433866.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031209423034447,HELPER,JAYACHANDRAN INDUSTRIES P LTD,Manufacturing,PACKING HELPER,"~15,000 p.m |",Job Fair,,Coimbatore,Male,18-40,30,Fresher,Regular,30-04-2025,Helper,Helper (Finishing Process),N/A,8,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031210090831176,SUPERVISOR,ATHIKALATHU ALANGARA MALIGAI,Retail,Retail Sales Associate,"~15,000 p.m |",Job Fair,,Pudukkottai,All,20-40,5,1 Year,Regular,30-04-2025,supervisor-5,Retail Sales Associate,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200725091710040.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031210091206493,CENTER MANAGER,AU SMALL FINANCE BANK,"Banking, Financial Services and Insurance",Loan Processing Officer,"~15,000 p.m |",Job Fair,,Perambalur,All,18-35,60,Fresher,Regular,30-04-2025,Central manager loan sourcing and recovery,Microfinance Executive,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250306124616913.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031210230934910,TRAINEE,TP Solar Limited,Manufacturing,Trainee,"15,000 - 25,000 p.m |",Job Fair,,Tirunelveli,All,N/A,25,Fresher,Regular,30-04-2025,Company Trainee,Engineer Trainee,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031210284034131,Project engineer,Nova Carbons India Private Limited,Manufacturing,Auto CAD Designer,"15,000 - 25,000 p.m |",Job Fair,,Tirunelveli,All,N/A,5,1 Year,Regular,30-04-2025,Wanted Project Engineer,Design Engineer,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200905154526041.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031210433731232,Pharmacy Aide,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Retail,Sales Associate,"~15,000 p.m |",Job Fair,,Coimbatore,All,18-35,25,Fresher,Regular,30-04-2025,"Job Responsibilities Assist the Pharmacist in dispensing drugs according to a prescription issued by the doctor. In case the prescribed medicines are not available, arrange the same from the in-house pharmacies for the honor of 100% prescription. Substitution of medicines is to be consulted with the doctor Cross check the issuing medicines with the bill concerning patient name, items name, quantity, expiry and acknowledge the bill Checking out the availability of stock in the pharmacy and based on the availability of stock-raising the indent for the stock Customer Service To counsel the patients /customers on health, the reaction of medicines To maintain good relations with customers/doctorsTo maintain the free home delivery register and follow-up the medicines deliveries to the customers in time Handle all the inbound calls primarily focusing on drug information, patient counseling/education, and free home delivery orders. Also, handle patient queries and issues concerning drug therapy and drug information Handle cash in billing counter as and when required Cold Chain Management Storing the drugs under proper conditions of refrigeration and security To prepare bills in computer and collect the cash Check quantity, MRP, batch number, and date of expiry of the received items from stores before entering into computer Inventory Management & Sales To enter stocks in computer and take the printout of receipt from stores (RS) for cross-checking with items issues list from stores based on the stock availability If necessary importing/exporting the stock from nearby pharmacies through BT (Branch Transfers) If a stock is not available at near pharmacies, directly communicating with DC – in charge and visiting the DC and collecting the necessary stock with the period based on the emergency To maintain the record for no stock items and follow-up the same Ensure that 100% physical stock is tallied according to category (Tablets, Syrups, Injections, Fluids, Ointments, Liquids, Capsules, Powders, Drops, Surgicals, and Miscellaneous) twice a week. Daily rack wise verification of fast-moving items Ensure shift hand-over and take-over is given before leaving the work area Focus on sales and strive to attain the target of the pharmacy Perform any other job assigned by the in-charge as per exigencies of work Compensation & Benefits This job is on company rolls offering competitive pay, benefits and attractive incentives. NOTE: Eligibility for candidates with Non- Pharmacy qualification with relavant Pharmacy Retail experience ONLY. Qualification Ssc/ Inter/ Degree Experience Relevant Pharmacy Retail Experience Upto Supervisor Level Skill Updated knowledge of commercial drugs Good inter-personal & communication skills","Billing Executive, Pharmacy  Assistant",Medicine Knowledge,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031212331134318,ITI - ELECTRICIAN,Eurocast Engineering,Manufacturing,Maintenance Technician,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,19-40,3,3 Years,Regular,30-04-2025,"ELECTRICAL PERSON Basic electrical knowledge (1 single phase & 3 N phase). Utility operation function knowledge ( light , fan , 1 N phase welding connection & generator ON/OFF function & compressor. Field break down knowledge relay wiring & I/O module relay wiring basic PLC knowledge OLR function & contact NO & NC wiring & DOL stoner & star delta starter function. Motor winding checking & transformer function H.T yard handling & preventive maintenance. Proximity wiring & sensor‘s & timer ON/OFF delay function &wiring knowledge. APFC panel C power factor minting & VCB & ACB handling method & 5’S knowledge & star & delta circuit making knowledge.",Electrical Technician,Motor winding checking & transformer function H.T yard handling,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201107130903127.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031211205834933,Marketing  Executive,Eco dynaamic Equipments,Manufacturing,Sales Executive,"~15,000 p.m |",Job Fair,,Coimbatore,Male,20-45,5,1 Year,Regular,30-04-2025,"Looking for sales Exective in  exprenicess auto mobile field,",Social Media & Digital Marketing Manager,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250305141555312.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031201282825458,Accontant with tally,Freedom Diagnostics,Management and Entrepreneurship & Professional,ACCOUNTANT,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Female,23-30,3,3 Years,Regular,30-04-2025,"financial audits, reconciling bank statements, and ensuring financial records",Accounts Executive (Accounts Payable & Receivable),N/A,13,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200630230941370.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031201405123012,Digital marketing,Freedom Diagnostics,Life Sciences,Market Research Specialist - Life Sciences,"25,000 - 50,000 p.m |",Job Fair,Life Sciences,Coimbatore,Male,23-30,2,3 Years,Regular,30-04-2025,plans and executes online marketing  to promote a company's products or services,Digital Marketing Manager,N/A,13,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200630230941370.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031203480034153,Assembler,KEVIN CONSULTING SERVICES,Manufacturing,Trainee,"15,000 - 25,000 p.m |",Job Fair,,Chengalpattu,Female,18-32,100,Fresher,Regular,30-04-2025,"We required more numbers of  Male and Female candidates for the Mobile manufacturing company at Mahindra City. Good salary, Food and cab Available.Rotational shifts.","Assembly Line Operator, Product Checker / Quality checker",N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230327115935278.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031301355634413,GRADUATE ENGINEER TRAINEE,TCP LIMITED,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Sivagangai,Male,22-30,6,Fresher,Regular,30-04-2025,BE (CHEMICAL ENGG.),Engineer Trainee,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200813160626110.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031311010906128,TELE SUPPORT,VISION INFO TECH,"Banking, Financial Services and Insurance",Business Development Executive,"~15,000 p.m |",Job Fair,,Perambalur,Female,25-30,50,Fresher,Regular,30-04-2025,TELE SUPPORT BANKING BACKEND PROCESS.NO TARGET. MORE INCENTIVES.PREFERANCE FOR FEMALE CANDIDATES BELOW 30 ONLY,Telecaller,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031301393334075,"TECHNICIAN TRAINEE,",TCP LIMITED,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Sivagangai,Male,22-30,6,Fresher,Regular,30-04-2025,DIP IN MECH. ENGG./ CHEMICAL ENGG,Engineer Trainee,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200813160626110.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031201572431492,Sales Coordinator,AB Colors,Retail,Retail Sales Associate,"~15,000 p.m |",Job Fair,,Thiruchirappalli,All,21-35,3,2 Years,Regular,30-04-2025,"candidates should have Retail showroom sales experience Candidate having Printing Industry experience will be given special preference. Candidate should have previous experience in sales and marketing and should be able to generate lead on his own after few months. Target will be given at the end of 1st month, Incentives will be given based on achievement of target.",Sales Associate,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031301440934996,ADMINISTRATIVE ASSISTANT TRAINEE,TCP LIMITED,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Sivagangai,Male,22-30,6,Fresher,Regular,30-04-2025,B.SC CHEMISTRY,Engineer Trainee,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200813160626110.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031310171634748,SERVICE ENGINEER,Emmppe Associates,Manufacturing,Maintenance Technician,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,18-30,5,1 Year,Regular,30-04-2025,AC Service Technician Chillers & Coolers Service Technician,AC Specialist,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241217114915364.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031310134434768,Assembly Operator,Emmppe Associates,Manufacturing,Fitter,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,18-30,15,1 Year,Regular,30-04-2025,Assembly Operators Fitter,"Accessory Fitter, Assembly Line Operator",N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241217114915364.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031303370421002,CUSTOMER SUPPORT EXECUTIVE,WWD Technologies India Private Limited,IT-ITES,Customer Care Executive,"~15,000 p.m |",Job Fair,,Thanjavur,All,21-35,40,Fresher,Regular,30-04-2025,"Job description WWD Technologies is looking for Customer Support Executive to join our dynamic team and embark on a rewarding career journey Overseeing the customer service process. Resolving customer complaints brought to your attention. Possessing excellent product knowledge to enhance customer support. Maintaining a pleasant working environment for your team Employment Type: Full Time, Permanent Role Category: Customer Support Education UG: Any Graduate PG: Any Postgraduate",Customer Care Executive (Call Centre),N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2231229122318881.jpg
